,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
34447,9,21,Depth-first,Unsolved,1,2500,0.247894,2500,"(1, 3)","(1, 1)",2
34448,9,22,Random,Unsolved,1,2500,0.202683,2500,"(1, 3)","(1, 1)",2
34449,9,22,No_reverse,Solved,1,1874,0.156226,2500,"(1, 3)","(1, 1)",2
34450,9,22,Breadth-first,Unsolved,1,2500,1.524949,2500,"(1, 3)","(1, 1)",2
34451,9,22,Depth-first,Unsolved,1,2500,0.210654,2500,"(1, 3)","(1, 1)",2
34452,9,23,Random,Unsolved,1,2500,0.193952,2500,"(1, 3)","(1, 1)",2
34453,9,23,No_reverse,Unsolved,1,2500,0.184639,2500,"(1, 3)","(1, 1)",2
34454,9,23,Breadth-first,Unsolved,1,2500,1.410650,2500,"(1, 3)","(1, 1)",2
34455,9,23,Depth-first,Unsolved,1,2500,0.199756,2500,"(1, 3)","(1, 1)",2
34456,9,24,Random,Unsolved,1,2500,0.209558,2500,"(1, 3)","(1, 1)",2
34457,9,24,No_reverse,Solved,1,1410,0.113528,2500,"(1, 3)","(1, 1)",2
34458,9,24,Breadth-first,Unsolved,1,2500,1.473836,2500,"(1, 3)","(1, 1)",2
34459,9,24,Depth-first,Unsolved,1,2500,0.216367,2500,"(1, 3)","(1, 1)",2
34460,9,25,Random,Unsolved,1,2500,0.212164,2500,"(1, 3)","(1, 1)",2
34461,9,25,No_reverse,Unsolved,1,2500,0.210960,2500,"(1, 3)","(1, 1)",2
34462,9,25,Breadth-first,Unsolved,1,2500,1.659631,2500,"(1, 3)","(1, 1)",2
