,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
23943,6,11,Depth-first,Solved,1,57,0.002062,2500,"(3, 1)","(1, 1)",2
23944,6,12,Random,Solved,1,928,0.101026,2500,"(3, 1)","(1, 1)",2
23945,6,12,No_reverse,Solved,1,624,0.050722,2500,"(3, 1)","(1, 1)",2
23946,6,12,Breadth-first,Unsolved,1,2500,1.747879,2500,"(3, 1)","(1, 1)",2
23947,6,12,Depth-first,Solved,1,652,0.034847,2500,"(3, 1)","(1, 1)",2
23948,6,13,Random,Solved,1,96,0.034952,2500,"(3, 1)","(1, 1)",2
23949,6,13,No_reverse,Solved,1,141,0.005776,2500,"(3, 1)","(1, 1)",2
23950,6,13,Breadth-first,Solved,1,861,0.435932,2500,"(3, 1)","(1, 1)",2
23951,6,13,Depth-first,Solved,1,294,0.012421,2500,"(3, 1)","(1, 1)",2
23952,6,14,Random,Solved,1,34,0.001402,2500,"(3, 1)","(1, 1)",2
23953,6,14,No_reverse,Solved,1,70,0.002834,2500,"(3, 1)","(1, 1)",2
23954,6,14,Breadth-first,Solved,1,393,0.281872,2500,"(3, 1)","(1, 1)",2
23955,6,14,Depth-first,Solved,1,84,0.003472,2500,"(3, 1)","(1, 1)",2
23956,6,15,Random,Unsolved,1,2500,0.247157,2500,"(3, 1)","(1, 1)",2
23957,6,15,No_reverse,Unsolved,1,2500,0.185998,2500,"(3, 1)","(1, 1)",2
23958,6,15,Breadth-first,Unsolved,1,2500,1.841298,2500,"(3, 1)","(1, 1)",2
23959,6,15,Depth-first,Unsolved,1,2500,0.216404,2500,"(3, 1)","(1, 1)",2
23960,6,6,Random,Solved,1,8,0.000314,2500,"(3, 1)","(1, 1)",2
23961,6,6,No_reverse,Solved,1,37,0.001221,2500,"(3, 1)","(1, 1)",2
23962,6,6,Breadth-first,Solved,1,1,0.000387,2500,"(3, 1)","(1, 1)",2
23963,6,6,Depth-first,Solved,1,23,0.000776,2500,"(3, 1)","(1, 1)",2
23964,6,7,Random,Solved,1,57,0.001697,2500,"(3, 1)","(1, 1)",2
23965,6,7,No_reverse,Solved,1,4,0.000140,2500,"(3, 1)","(1, 1)",2
23966,6,7,Breadth-first,Solved,1,1,0.000386,2500,"(3, 1)","(1, 1)",2
23967,6,7,Depth-first,Solved,1,12,0.000397,2500,"(3, 1)","(1, 1)",2
23968,6,8,Random,Solved,1,188,0.005682,2500,"(3, 1)","(1, 1)",2
23969,6,8,No_reverse,Solved,1,53,0.001575,2500,"(3, 1)","(1, 1)",2
23970,6,8,Breadth-first,Solved,1,1,0.000426,2500,"(3, 1)","(1, 1)",2
23971,6,8,Depth-first,Solved,1,2,0.000088,2500,"(3, 1)","(1, 1)",2
23972,6,9,Random,Solved,1,104,0.003562,2500,"(3, 1)","(1, 1)",2
23973,6,9,No_reverse,Solved,1,133,0.004435,2500,"(3, 1)","(1, 1)",2
23974,6,9,Breadth-first,Solved,1,148,0.032545,2500,"(3, 1)","(1, 1)",2
23975,6,9,Depth-first,Solved,1,311,0.083578,2500,"(3, 1)","(1, 1)",2
23976,6,10,Random,Solved,1,70,0.002748,2500,"(3, 1)","(1, 1)",2
23977,6,10,No_reverse,Solved,1,29,0.037330,2500,"(3, 1)","(1, 1)",2
23978,6,10,Breadth-first,Solved,1,1,0.000492,2500,"(3, 1)","(1, 1)",2
23979,6,10,Depth-first,Solved,1,46,0.001847,2500,"(3, 1)","(1, 1)",2
23980,6,11,Random,Solved,1,138,0.005840,2500,"(3, 1)","(1, 1)",2
23981,6,11,No_reverse,Solved,1,18,0.000785,2500,"(3, 1)","(1, 1)",2
23982,6,11,Breadth-first,Solved,1,125,0.046585,2500,"(3, 1)","(1, 1)",2
23983,6,11,Depth-first,Solved,1,122,0.004935,2500,"(3, 1)","(1, 1)",2
23984,6,12,Random,Solved,1,1293,0.134540,2500,"(3, 1)","(1, 1)",2
23985,6,12,No_reverse,Solved,1,1175,0.086254,2500,"(3, 1)","(1, 1)",2
23986,6,12,Breadth-first,Unsolved,1,2500,1.618347,2500,"(3, 1)","(1, 1)",2
23987,6,12,Depth-first,Solved,1,373,0.016425,2500,"(3, 1)","(1, 1)",2
23988,6,13,Random,Solved,1,175,0.027373,2500,"(3, 1)","(1, 1)",2
23989,6,13,No_reverse,Solved,1,138,0.006433,2500,"(3, 1)","(1, 1)",2
23990,6,13,Breadth-first,Solved,1,464,0.330117,2500,"(3, 1)","(1, 1)",2
23991,6,13,Depth-first,Solved,1,13,0.000663,2500,"(3, 1)","(1, 1)",2
23992,6,14,Random,Unsolved,1,2500,0.173510,2500,"(3, 1)","(1, 1)",2
23993,6,14,No_reverse,Unsolved,1,2500,0.182714,2500,"(3, 1)","(1, 1)",2
23994,6,14,Breadth-first,Unsolved,1,2500,1.753750,2500,"(3, 1)","(1, 1)",2
23995,6,14,Depth-first,Unsolved,1,2500,0.210157,2500,"(3, 1)","(1, 1)",2
23996,6,15,Random,Unsolved,1,2500,0.227843,2500,"(3, 1)","(1, 1)",2
23997,6,15,No_reverse,Unsolved,1,2500,0.188279,2500,"(3, 1)","(1, 1)",2
23998,6,15,Breadth-first,Unsolved,1,2500,1.988376,2500,"(3, 1)","(1, 1)",2
23999,6,15,Depth-first,Solved,1,1023,0.074063,2500,"(3, 1)","(1, 1)",2
24000,6,6,Random,Solved,1,44,0.001237,2500,"(3, 1)","(1, 1)",2
24001,6,6,No_reverse,Solved,1,55,0.001569,2500,"(3, 1)","(1, 1)",2
24002,6,6,Breadth-first,Solved,1,68,0.012236,2500,"(3, 1)","(1, 1)",2
24003,6,6,Depth-first,Solved,1,8,0.000255,2500,"(3, 1)","(1, 1)",2
24004,6,7,Random,Solved,1,78,0.002411,2500,"(3, 1)","(1, 1)",2
24005,6,7,No_reverse,Solved,1,6,0.000194,2500,"(3, 1)","(1, 1)",2
24006,6,7,Breadth-first,Solved,1,146,0.071702,2500,"(3, 1)","(1, 1)",2
24007,6,7,Depth-first,Solved,1,21,0.000735,2500,"(3, 1)","(1, 1)",2
24008,6,8,Random,Solved,1,1,0.000052,2500,"(3, 1)","(1, 1)",2
24009,6,8,No_reverse,Solved,1,8,0.000262,2500,"(3, 1)","(1, 1)",2
24010,6,8,Breadth-first,Solved,1,1,0.000384,2500,"(3, 1)","(1, 1)",2
24011,6,8,Depth-first,Solved,1,73,0.018551,2500,"(3, 1)","(1, 1)",2
24012,6,9,Random,Solved,1,547,0.056728,2500,"(3, 1)","(1, 1)",2
24013,6,9,No_reverse,Solved,1,644,0.021403,2500,"(3, 1)","(1, 1)",2
24014,6,9,Breadth-first,Solved,1,108,0.022399,2500,"(3, 1)","(1, 1)",2
24015,6,9,Depth-first,Solved,1,738,0.054991,2500,"(3, 1)","(1, 1)",2
24016,6,10,Random,Solved,1,179,0.035192,2500,"(3, 1)","(1, 1)",2
24017,6,10,No_reverse,Solved,1,63,0.002479,2500,"(3, 1)","(1, 1)",2
24018,6,10,Breadth-first,Unsolved,1,2500,1.448641,2500,"(3, 1)","(1, 1)",2
24019,6,10,Depth-first,Solved,1,507,0.019798,2500,"(3, 1)","(1, 1)",2
24020,6,11,Random,Solved,1,93,0.030414,2500,"(3, 1)","(1, 1)",2
24021,6,11,No_reverse,Solved,1,53,0.004656,2500,"(3, 1)","(1, 1)",2
24022,6,11,Breadth-first,Solved,1,85,0.021424,2500,"(3, 1)","(1, 1)",2
24023,6,11,Depth-first,Solved,1,354,0.013538,2500,"(3, 1)","(1, 1)",2
24024,6,12,Random,Solved,1,1462,0.152919,2500,"(3, 1)","(1, 1)",2
24025,6,12,No_reverse,Solved,1,17,0.000730,2500,"(3, 1)","(1, 1)",2
24026,6,12,Breadth-first,Unsolved,1,2500,1.628782,2500,"(3, 1)","(1, 1)",2
24027,6,12,Depth-first,Solved,1,1672,0.149559,2500,"(3, 1)","(1, 1)",2
24028,6,13,Random,Solved,1,10,0.000412,2500,"(3, 1)","(1, 1)",2
24029,6,13,No_reverse,Solved,1,6,0.000236,2500,"(3, 1)","(1, 1)",2
24030,6,13,Breadth-first,Solved,1,1,0.000563,2500,"(3, 1)","(1, 1)",2
24031,6,13,Depth-first,Solved,1,10,0.000391,2500,"(3, 1)","(1, 1)",2
24032,6,14,Random,Solved,1,383,0.016377,2500,"(3, 1)","(1, 1)",2
24033,6,14,No_reverse,Solved,1,6,0.000274,2500,"(3, 1)","(1, 1)",2
24034,6,14,Breadth-first,Solved,1,1,0.000558,2500,"(3, 1)","(1, 1)",2
24035,6,14,Depth-first,Solved,1,678,0.053697,2500,"(3, 1)","(1, 1)",2
